,AccountID,User,Report,Contact,Planner,Analitic,Handbook,UserGroup,WorkSpace,CrmTemplate,Process_Task,TaskTemplate,TaskFilter_CRM,HandbookEntries,ProjectTemplate,TaskFilter_Task,CustomField_Task,TaskFilter_Project,EmailFileAttachment,TaskCustomField_AnaliticTotal,Trigger,RobotUser,TaskStatus,EmailFilter,EmailGenericInbox,Zapier,AccessByIP,MobileApp,CustomField_Project,MacrosButtons,CustomField_CRM,Integration_Maps,Telephony,TechAdmin,CustomGroupField_Task,TaskCustomField_SubtasksSum,FileTemplate,PlannerSchedule,Process_Contact,ActiveContact,WorkSpaceLogo,CustomGroupField_CRM,TaskCustomField_Formula,ContactAccessToCompanyTasks,Integration_OpenAI,Integration_Fb,Orgtree,Integration_Telegram,TelegramGroupChat,Integration_Viber,EmailSmtp,EmailTemplate,Lang_Ru,Lang_En,Lang_Uk,Integration_TelegramBot,CustomGroupField_Project,MindMap,EmailSignature,QuickResponse,Integration_WhatsApp,Integration_Instagram,ReportSave,VoiceMessage,GoogleCalendar,ReportExportTemplate,Lang_Ro,TwoStepAuth,Integration_WebChat,Integration_Chatra,Integration_Vk,BelarusTaxPortalIntegration,AutocompleteIntegrationBilling,GoogleContacts,ScheduledReport,TaskObject,Lang_Pl,Integration_Avito,Integration_Twilio,Lang_De,DadataIntegration
1603,320572,4.0,11.0,1.0,7.0,1.0,,11.0,1.0,2.0,,1.0,2.0,,1.0,3.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,10.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,320576,1.0,11.0,2.0,7.0,1.0,,1.0,1.0,2.0,,1.0,2.0,,1.0,3.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,320588,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,320592,1.0,11.0,1.0,5.0,3.0,2.0,1.0,,2.0,1.0,2.0,2.0,1.0,,1.0,7.0,,1.0,,2.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,320598,1.0,11.0,182.0,5.0,1.0,,1.0,1.0,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1608,320608,5.0,11.0,1.0,9.0,1.0,,4.0,1.0,2.0,,5.0,2.0,,1.0,3.0,,2.0,1.0,,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,320620,6.0,19.0,81.0,16.0,10.0,11.0,9.0,1.0,8.0,2.0,18.0,20.0,93.0,1.0,1.0,57.0,,1.0,2.0,38.0,1.0,5.0,,5.0,,,5.0,,1.0,32.0,,,,1.0,,,,,,1.0,,1.0,,,,,,16.0,1.0,5.0,3.0,1.0,,6.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,
1610,320634,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,320646,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,320656,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,320660,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,320666,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,320678,2.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,320684,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,320688,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,320696,3.0,19.0,63.0,9.0,8.0,10.0,9.0,2.0,3.0,4.0,9.0,3.0,83.0,,10.0,14.0,,1.0,1.0,12.0,1.0,17.0,3.0,3.0,,,3.0,,4.0,5.0,,,,,,2.0,,,,,,,,,1.0,2.0,1.0,1.0,,1.0,,4.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1619,320706,1.0,11.0,1.0,7.0,1.0,,1.0,1.0,2.0,,1.0,2.0,,1.0,3.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,320708,1.0,11.0,1.0,6.0,1.0,1.0,1.0,,2.0,,2.0,2.0,4.0,,1.0,7.0,,1.0,,,,3.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,320714,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,320716,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,320718,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,320722,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,320740,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,320750,6.0,21.0,1.0,8.0,6.0,7.0,8.0,2.0,2.0,1.0,3.0,2.0,12.0,,3.0,3.0,1.0,1.0,,8.0,,8.0,,,,,,,2.0,2.0,,,1.0,,,12.0,,,,1.0,,,,,,,,,,,,6.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
1627,320762,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,320766,1.0,13.0,1.0,5.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,12.0,,1.0,14.0,,1.0,2.0,3.0,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,320768,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,320776,1.0,11.0,3.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,320780,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,320790,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,320812,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,320818,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,320824,1.0,11.0,1.0,3.0,1.0,,1.0,,2.0,,2.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,320836,1.0,11.0,6.0,8.0,3.0,18.0,5.0,,4.0,6.0,9.0,24.0,7.0,,35.0,75.0,,1.0,3.0,38.0,1.0,29.0,,,,,,,10.0,21.0,,,,2.0,,5.0,,1.0,,,,5.0,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,320838,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,320840,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,320858,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,320864,1.0,21.0,1.0,10.0,2.0,1.0,3.0,2.0,4.0,2.0,7.0,5.0,11.0,,6.0,11.0,,1.0,1.0,25.0,1.0,14.0,1.0,1.0,,,,,4.0,14.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,320868,1.0,15.0,2.0,4.0,3.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,320870,2.0,11.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,,2.0,5.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,320876,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,320884,2.0,11.0,1.0,5.0,1.0,,1.0,,2.0,1.0,2.0,2.0,,,1.0,1.0,,1.0,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,320892,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,320894,2.0,11.0,1.0,5.0,1.0,,1.0,,2.0,1.0,2.0,2.0,,,1.0,2.0,,1.0,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,320896,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,320904,2.0,16.0,1.0,8.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,320914,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,320920,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,320924,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,320930,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,320932,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,320942,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,320944,1.0,11.0,5.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,320948,1.0,11.0,2.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,320966,1.0,11.0,1.0,7.0,1.0,,1.0,1.0,2.0,,1.0,2.0,,1.0,3.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,320968,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,320972,2.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,320978,2.0,11.0,2.0,5.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,320982,1.0,17.0,1.0,6.0,3.0,2.0,2.0,1.0,3.0,2.0,5.0,3.0,3.0,,7.0,4.0,,1.0,1.0,10.0,1.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,320992,1.0,11.0,3.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,321000,4.0,11.0,1899.0,6.0,1.0,,4.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1664,321006,2.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,321012,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,321016,7.0,14.0,1467.0,15.0,8.0,21.0,7.0,1.0,3.0,3.0,5.0,45.0,412.0,,50.0,48.0,,1.0,9.0,65.0,4.0,21.0,2.0,1.0,,,,,7.0,50.0,,,,1.0,,,,1.0,,,2.0,5.0,,,,1.0,1.0,,,,,,,7.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1667,321018,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,321022,2.0,14.0,328.0,6.0,1.0,,2.0,,2.0,1.0,2.0,2.0,,,1.0,2.0,,1.0,,7.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,321032,2.0,11.0,68.0,5.0,1.0,,2.0,1.0,2.0,1.0,3.0,2.0,,1.0,1.0,2.0,,1.0,,,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1670,321044,1.0,11.0,3.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,321056,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,321058,2.0,19.0,1.0,17.0,5.0,4.0,2.0,,3.0,4.0,8.0,3.0,12.0,,9.0,8.0,1.0,1.0,1.0,25.0,1.0,17.0,1.0,1.0,,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,321064,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,321068,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,321074,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,321086,1.0,15.0,7.0,4.0,3.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,321088,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,2.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,321090,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,321100,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,321110,1.0,11.0,3.0,2.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,321112,1.0,,6.0,1.0,3.0,2.0,1.0,,2.0,,2.0,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,321114,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,321138,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,321142,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,321160,1.0,14.0,1.0,6.0,1.0,,2.0,,2.0,1.0,2.0,2.0,,,1.0,2.0,,1.0,,7.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1686,321196,,11.0,15.0,4.0,1.0,4.0,1.0,,3.0,,3.0,2.0,6.0,,4.0,14.0,,1.0,,,,,,1.0,,,,,,11.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1687,321206,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,321228,1.0,11.0,3.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1689,321232,3.0,12.0,21.0,6.0,1.0,,3.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1690,321234,1.0,11.0,1.0,5.0,1.0,,1.0,,2.0,1.0,2.0,2.0,,,1.0,3.0,,1.0,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,321242,1.0,11.0,25.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,321244,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,321252,5.0,11.0,1.0,3.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,321256,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,321258,1.0,18.0,1.0,11.0,2.0,1.0,2.0,2.0,4.0,2.0,9.0,5.0,11.0,,6.0,12.0,,1.0,1.0,25.0,1.0,10.0,1.0,1.0,,,,,4.0,14.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,321260,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,321262,2.0,26.0,1.0,7.0,4.0,9.0,1.0,1.0,2.0,1.0,22.0,2.0,36.0,,3.0,27.0,,1.0,1.0,13.0,,9.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,321264,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,321270,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,321276,3.0,11.0,2.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,321280,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,321284,9.0,16.0,1.0,8.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,321286,1.0,11.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
